Episode,Counter,Time,Text
18,172,00:13:08,let's hurry up and get started.
18,173,00:13:10,don't waste time!
18,174,00:13:12,we're racing against the storm.
18,175,00:13:15,yeah!
18,176,00:13:17,"all hands on deck, ishigami village!"
18,177,00:13:38,it's a powerful wind from the mountains.
18,178,00:13:44,it's a storm!
18,179,00:13:45,it only took three days to arrive.
18,180,00:13:47,the heavens are on my side!
18,181,00:13:50,now they can't use their guns.
18,182,00:14:37,j-japanese katanas!
18,183,00:14:40,these are the most powerful weapons in the stone world.
18,184,00:14:47,the blades of science.
18,185,00:14:50,i like it.
18,186,00:14:51,the kingdom of science is very proper.
18,187,00:14:55,"they might be a little ugly, though."
18,188,00:15:00,i can see perfectly.
18,189,00:15:02,this is the power of glasses!
18,190,00:15:04,"i have magma, kohaku-chan, and kinro by my side."
18,191,00:15:06,we can do this!
18,192,00:15:09,it cuts so well.
18,193,00:15:11,this is the power of science...
18,194,00:15:13,damn it. how do these exist in the stone world?
18,195,00:15:16,we're in trouble. their weapons are far stronger.
18,196,00:15:26,"get it up to 1,200 degrees with pine coals."
18,197,00:15:29,"when the flame turns purple, it's ready."
18,198,00:15:33,smack the hell out of the metal to get rid of impurities.
18,199,00:15:37,"and then fold it, fire it up again, and hit it some more."
18,200,00:15:43,"it's called ""orikaeshi tanren."""
18,201,00:15:46,we're powering up the ironby doing it over and over.
18,202,00:15:49,"you do this brutal, slow work at least ten times."
18,203,00:15:54,"oh, damn!"
18,204,00:15:55,"at least, that's how you'd make a real japanese katana..."
18,205,00:15:58,but twice is enough.
18,206,00:15:59,it is?!
18,207,00:16:02,we have modern science to thank for that.
18,208,00:16:05,we looked at the crystalline structure of metal
18,209,00:16:07,and realized it was basically done after two folds.
18,210,00:16:10,we aren't katana artisans.
18,211,00:16:13,we're going for speed.
18,212,00:16:14,"any step science lets us skip, we skip."
18,213,00:16:17,what's more important is the quenching.
18,214,00:16:20,"the blade forms into martensite when it's well-done,"
18,215,00:16:24,and the parts with plenty of clay paste become semi-ferrite.
18,216,00:16:27,"i don't know much about the science, but the point is..."
18,217,00:16:32,"the blade is made strong for cutting,"
18,218,00:16:35,and the back is made flexible for parrying.
18,219,00:16:37,is that right?
18,220,00:16:39,that's so cool!
18,221,00:16:42,you can count on a craftsman to learn quickly.
18,222,00:16:46,it's the difference between the two sides
18,223,00:16:49,that makes the japanese katana the most powerful blade in the world.
18,224,00:16:54,{\an4}katana acquired!!
18,225,00:17:00,our weapons are broken!
18,226,00:17:02,"it's not just your weapons.your minds are broken, too."
18,227,00:17:08,though i'm sure that's what senku-kun's trying to accomplish
18,228,00:17:12,by showing off his japanese katanas.
18,229,00:17:19,but your katanas are no match for my kudayari and my kanryu-style spearmanship!
18,230,00:17:26,it's round...
18,231,00:17:27,a moon?
18,232,00:17:28,what is that?
18,233,00:17:43,this spearman hyoga is in a different league.
18,234,00:17:50,"magma, kohaku-chan, and kinro-chan are the strongest ones in the village."
18,235,00:17:53,"take down those three and you win, hyoga-chan."
18,236,00:17:57,"thank you for the intel, gen-kun."
18,237,00:18:00,not that i couldn't have seen it for myself.
18,238,00:18:02,what the hell is that gen bastard doing?
18,239,00:18:04,is he an enemy?
18,240,00:18:06,did he betray them to betray us?
18,241,00:18:08,that bat bastard!
18,242,00:18:09,no.
18,243,00:18:10,he's secretly telling us that it'll take all three of us to take him down.
18,244,00:18:15,hand it over!
18,245,00:18:16,that's not yours!
18,246,00:18:18,"then let's go, kinro, magma!"
18,247,00:18:22,he's not even listening!
18,248,00:18:23,that's magma for you!
18,249,00:18:26,"whatever. we'll fight together, whether he likes it or not."
18,250,00:18:29,"we'll use magma's huge body as a decoy while you send me up, kinro."
18,251,00:18:32,"all right, got it."
18,252,00:18:35,s-send her up?!
18,253,00:18:50,he can still react to an attack from above?
18,254,00:18:54,if i can just deliver the first blow...
18,255,00:18:59,he's twisting his wrist to spin the tip around.
18,256,00:19:03,i can't see where the tip is!
18,257,00:19:15,the spear tip...
18,258,00:19:16,...suddenly broke off.
18,259,00:19:22,"a cut that's too precise to have been made with stone tools,"
18,260,00:19:26,and too well-hidden to see...
18,261,00:19:27,"with enough force, it tears apart."
18,262,00:19:31,"it's almost like magic, isn't it?"
18,263,00:19:34,seriously?!
18,264,00:19:35,who would have done such a thing?
18,265,00:19:39,kudayari?
18,266,00:19:41,this thing with the bamboo tube?
18,267,00:19:46,"gen-kun, i like you."
18,268,00:19:49,you're very proper...
18,269,00:19:51,as a dirty bat betrayer.
18,270,00:19:55,"what are you talking about, hyoga-chan?!"
18,271,00:19:58,why would i do such a thing?
18,272,00:20:04,"well, damn."
18,273,00:20:07,you had me figured out already.
18,274,00:20:08,that's my hyoga-chan.
18,275,00:20:17,"suika, deliver something to gen for me."
18,276,00:20:21,but gen's with the enemy right now.
18,277,00:20:24,we don't even know where he is.
18,278,00:20:26,a mentalist would have left signs to follow.
18,279,00:20:29,signs that only we'd recognize.
18,280,00:20:32,"work hard, detective suika."
18,281,00:20:51,i've only seen these flowers in the sun before.
18,282,00:20:55,why are they here in the shade?
18,283,00:21:09,"the forest is my playground, so i can tell!"
18,284,00:21:12,these are the signs that gen left for us!
18,285,00:21:40,do you know this flower?
18,286,00:21:42,"it's not supposed to bloom in the shade,"
18,287,00:21:44,so it's perfect to use as a secret signal.
18,288,00:21:47,it's called black nightshade.
18,289,00:21:48,i used it on the stage a lot. it's one of my favorites.
18,290,00:21:53,"in floriography, it means ""liar."""
18,291,00:21:59,"you're a pretty good swordsman, mentalist."
18,292,00:22:03,"it cuts exhilaratingly well, doesn't it?"
18,293,00:22:08,this is the blade of science.
18,294,00:23:56,{\an8}to modernity
18,295,00:23:58,{\an8}next episode
18,296,00:23:58,{\an8}to modernity
18,297,00:24:01,"this is a work of fiction, but the plants,animals, and production methods described are based on reality.foraging and making things on your own accord is extremely dangerousand, in some cases, illegal. please do not imitate without expertise."
19,1,00:00:21,that's the guy tsukasa-san's been looking for all this time.
19,2,00:00:25,what? really?
19,3,00:00:30,who is this guy?
19,4,00:00:41,"hello, hyoga."
19,5,00:00:43,"you're 3,700 years in the future."
19,6,00:00:47,"this is a new world, where your skills can truly shine."
19,7,00:00:56,"i was wondering what kind of badass he was going to revive,"
19,8,00:00:59,but this guy's just a little twig!
19,9,00:01:03,is he really gonna be of any use?
19,10,00:01:08,you'll understand if you fight him.
19,11,00:01:11,care for a spar?
19,12,00:01:13,you sure? he might end up dead.
19,13,00:01:16,i feel kinda bad for the guy.
19,14,00:01:18,"he just woke up, after all!"
19,15,00:01:23,i don't mind.
19,16,00:01:27,"if i can use my favored weapon, i'll take on ten men by myself."
19,17,00:01:37,too late to back out now!
19,18,00:01:48,"well, that's certainly impressive."
19,19,00:01:53,i apologize. there weren't enough men for a warm-up spar after your rest.
19,20,00:01:59,it's not a question of numbers.
19,21,00:02:03,the only proper fighter here...
19,22,00:02:05,"in other words, the one i wouldn't want to fight,"
19,23,00:02:10,"is you, the strongest primate, shishio tsukasa-kun."
19,24,00:02:15,let me show you around our new world.
19,25,00:02:43,"you see, hyoga, nature is generous with its bounty."
19,26,00:02:47,we lack nothing.
19,27,00:02:50,"the world was like that for ages, long before people began to live on it."
19,28,00:02:56,it didn't belong to anyone.
19,29,00:03:00,"but the moment you and i were born, the old world told us:"
19,30,00:03:07,"""this world, down to its last square centimeter,"
19,31,00:03:12,"belongs to some rich old fool."""
19,32,00:03:17,that's right.
19,33,00:03:19,"i worked myself ragged day in and day out,"
19,34,00:03:22,then had to give up more than half of it for rent and whatnot.
19,35,00:03:25,"that's more or less slavery, looking back on it now."
19,36,00:03:28,"the privileged exploit the impoverished young, feeding on them."
19,37,00:03:33,"that was the old world, where people fought and stole from each other."
19,38,00:03:36,i'm a lot happier now.
19,39,00:03:41,although part of that comes from being a fan
19,40,00:03:44,"of the strongest primate, tsuka-san."
19,41,00:03:47,"hey, we caught a big one!"
19,42,00:03:52,"we're back, tsukasa-san."
19,43,00:03:54,excellent work.
19,44,00:03:57,"{\an8}we managed to find a boar this time. brought it down, too!"
19,45,00:03:58,"well, tsukasa-chan was already charismatic in the old world..."
19,46,00:04:01,{\an8}thank you both.
19,47,00:04:04,"take someone strong, handsome, and soft-spoken,"
19,48,00:04:07,"give him a half-decent argument,"
19,49,00:04:10,and it'll be tough to talk anyone into turning on him.
19,50,00:04:20,"now, hyoga, would you have called the society of 3,700 years ago a utopia?"
19,51,00:04:27,not at all.
19,52,00:04:29,"suppose the privileged class of the old world was revived now,"
19,53,00:04:34,and they obtained the weapons of science that make killing so easy.
19,54,00:04:38,what do you think would happen?
19,55,00:04:40,i imagine they'd try to use those weapons to recreate
19,56,00:04:44,the pyramid of wealth they stood upon.
19,57,00:04:46,no one who has sampled that sweet nectar could ever abandon it.
19,58,00:04:51,"regardless, this world has been reset"
19,59,00:04:54,and is in no condition to support seven billion lives.
19,60,00:04:59,there must be a culling.
19,61,00:05:02,"the two most dangerous fighters, and they're in total agreement..."
19,62,00:05:08,then a new world must be built by the young.
19,63,00:05:13,there's no need to recreate the old one.
19,64,00:05:20,"there was a... i'm not sure i can call him a friend,"
19,65,00:05:25,"but a man named senku who had a superhuman grasp of science,"
19,66,00:05:28,and he sought to revive the old world.
19,67,00:05:33,so...
19,68,00:05:35,i killed him with my own hands.
19,69,00:05:38,"with no senku, there will be no science."
19,70,00:05:42,the corrupt human race will be purified and march on to a new world.
19,71,00:05:50,to accomplish that...
19,72,00:05:53,i'll stain my hands as much as necessary.
19,73,00:07:45,{\an8}to modernity
19,74,00:07:50,th-they even cut through hyoga-san's spear!
19,75,00:07:53,"damn it, it's useless! run for it!"
19,76,00:07:55,we did it!
19,77,00:07:58,"remarkable athleticism, coordinated teamwork,"
19,78,00:08:02,and dirty betrayal...
19,79,00:08:06,and the scientific knowledge to create guns and japanese katanas.
19,80,00:08:10,you people truly seem to know the proper way to do things.
19,81,00:08:16,it would have been even more proper if you had realized
19,82,00:08:20,that all of this was a distraction.
19,83,00:08:27,so that's what they were after...
19,84,00:08:33,crap! a fire!
19,85,00:08:36,run!
19,86,00:08:37,head for the bridge! hurry!
19,87,00:08:43,jasper! turquoise!
19,88,00:08:45,i don't need protection! save the children!
19,89,00:08:48,right!
19,90,00:08:59,the bridge...
19,91,00:09:02,who is that?
19,92,00:09:06,a hindrance.
19,93,00:09:07,get everyone to safety!
19,94,00:09:15,another one?
19,95,00:09:16,"say hello to my right hand, homura-kun."
19,96,00:09:19,"she can properly handle herself, unlike these men and their melted brains."
19,97,00:09:44,what are those moves?
19,98,00:09:53,this is not good.
19,99,00:09:55,"once a fire starts,"
19,100,00:09:56,"the wind from the mountainwill become a wind of death,"
19,101,00:09:59,carrying the flames far and wide!
19,102,00:10:01,everyone!
19,103,00:10:03,this way!
19,104,00:10:06,forget about the houses! do you people want to die?!
19,105,00:10:10,get out of here right now!
19,106,00:10:16,"we can't go that way, either! the bridge is burned out!"
19,107,00:10:18,we have to get to the science shed!
19,108,00:10:46,"nice work, homura."
19,109,00:10:47,i couldn't leave after being humiliated like that.
19,110,00:10:50,your humiliation means nothing.
19,111,00:10:53,we set those fires to force the villagers out into the open.
19,112,00:10:56,"that should be obvious, even to your melted brain."
19,113,00:11:01,we're dealing with people so naive that theywouldn't even abandon a village guard.
19,114,00:11:07,why does that matter?
19,115,00:11:09,i get it!
19,116,00:11:10,we grab one of the kids that we smoked out
19,117,00:11:12,and use 'em as a hostage! then we win!
19,118,00:11:14,of course! that makes sense!
19,119,00:11:18,there's no guarantee they'll attack head-on.
19,120,00:11:20,keep your senses spread out in every direction!
19,121,00:11:24,can we really protect a group this big?!
19,122,00:11:26,shelter the children in the science shed! it's our only hope!
19,123,00:11:29,o-okay!
19,124,00:11:41,get the water!
19,125,00:11:42,"this way, hurry!"
19,126,00:11:44,"start dousing, quick!"
19,127,00:11:44,hurry up!
19,128,00:11:45,it's burning up!
19,129,00:11:47,"all those minerals chrome spent years gathering,"
19,130,00:11:50,and the lab we spent months building!
19,131,00:11:52,"if it gets wrecked, we'll..."
19,132,00:11:55,i'm going to protect the kingdom of science!
19,133,00:12:02,look!
19,134,00:12:02,some dumb kid who didn't get away in time!
19,135,00:12:08,after her! she'll be our hostage!
19,136,00:12:13,so devoted that she'd act as a diversion to help the others?
19,137,00:12:17,i certainly appreciate her naïveté.
19,138,00:12:20,"we only need one captive to win,"
19,139,00:12:23,and this will be far easier than attacking the home base of those soldiers of science.
19,140,00:12:31,gotta hide and run in turns to lure them away from the kingdom of science.
19,141,00:12:35,"i'll run upwind, toward the mountain,"
19,142,00:12:38,so they can't smoke me out with more fire!
19,143,00:12:43,there she is! that way!
19,144,00:12:47,suika did what?!
19,145,00:12:48,i-i tried to stop her!
19,146,00:12:50,she was heading up the mountainto the hot springs!
19,147,00:12:53,"hey, this is the hot spring area that i draw hot water from all the time."
19,148,00:12:57,it gets dangerous up ahead.
19,149,00:12:59,"the poison gases that form here,"
19,150,00:13:02,"hydrogen sulfide and sulfur dioxide, are heavier than air."
19,151,00:13:06,there's a strong wind coming down the mountain...
19,152,00:13:10,something about this wind...
19,153,00:13:14,it's not exactly giving me a good feeling.
19,154,00:13:18,give it up already!
19,155,00:13:20,let's break one of her legs when we catch her!
19,156,00:13:35,this wind... death.
19,157,00:13:42,suika!
19,158,00:13:44,get up into a tree!
19,159,00:13:50,wh-what just happened?!
19,160,00:13:53,you don't have to worry.
19,161,00:13:55,the poison gas will settle to the bottom.
19,162,00:13:58,did she say... poison gas?!
19,163,00:14:12,mother nature is neither friend nor foe.
19,164,00:14:17,she's as impartial as they come.
19,165,00:14:19,poison gas?!
19,166,00:14:21,"did you make this happen, you twig?!"
19,167,00:14:26,"yeah, you bet i did."
19,168,00:14:29,that's what you get for pulling a dumbass move like a suicide attack
19,169,00:14:33,"on our kingdom of science, with its modern weaponry."
19,170,00:14:36,"now, let's head back, suika."
19,171,00:14:40,"if you breathe nice and slow, you'll be fine."
19,172,00:14:42,o-okay!
19,173,00:14:46,you guys head back and suckle on mommy tsukasa's teat...
19,174,00:14:50,"after you wait ten billion seconds for the gas to clear out, that is."
19,175,00:15:00,is he screwing with us?! i'm not gonna wait ten billion seconds!
19,176,00:15:03,how could he even make poison gas in this stone world in the first place?!
19,177,00:15:09,good point. let's deal with this properly.
19,178,00:15:12,we'll need to make sure the gas is gone before we move.
19,179,00:15:15,how fortunate that you lot
19,180,00:15:17,"will finally do a job properly, despite your melted brains."
19,181,00:15:38,"well, look at that. they properly died."
19,182,00:15:42,"so those gas masks, at least, were real."
19,183,00:15:47,it seems that senku-kun
19,184,00:15:49,and his allies have a variety of metals and chemicals under their control.
19,185,00:15:54,the kingdom of science certainly does loom large.
19,186,00:15:58,we can always rebuild the lost buildings!
19,187,00:16:01,we've repelled the attackers without a single casualty!
19,188,00:16:04,ishigami village has won this battle!
19,189,00:16:10,"you managed quite the achievement, suika."
19,190,00:16:14,"it was reckless as all get out, though."
19,191,00:16:19,we'll need to overwhelm them with numbers.
19,192,00:16:23,"tsukasa-kun and i will be among them, of course,"
19,193,00:16:26,"along with the most massive, powerful fighting force the empire can muster."
19,194,00:16:50,what are you going to do now?
19,195,00:16:52,tsukasa-chan's finally about to find out that you're alive.
19,196,00:16:56,"yeah, and he'll also figure out that we can't produce the gunpowder"
19,197,00:17:00,for guns fast enough.
19,198,00:17:02,"wait, we can't?"
19,199,00:17:05,what do you mean?
19,200,00:17:06,listen up. the revival fluid that tsukasa's guys have been cranking out
19,201,00:17:11,is actually pretty easy to make.
19,202,00:17:14,but we haven't revived a single statue.
19,203,00:17:18,and that's because we don't have the nitric acid we need.
19,204,00:17:21,"we could make some from dung or sea shells,"
19,205,00:17:24,but it'd take an insane amount and too much time.
19,206,00:17:26,"no nitric acid means no gunpowder, either."
19,207,00:17:30,tsukasa is smart enough to figure that out easily.
19,208,00:17:35,we don't even have any leftovers in our gunpowder supply.
19,209,00:17:39,"there's so much science lingo, i'm not quite following..."
19,210,00:17:43,"break it down more simply, would you?!"
19,211,00:17:46,"i'm trying to say that even if we have guns, he knows we can't really use them."
19,212,00:17:51,"and knowing tsukasa, he'll have a full army built up,"
19,213,00:17:55,ready for a huge invasion.
19,214,00:17:57,"the more time passes, the more fighters they have, after all..."
19,215,00:18:01,which doesn't apply to our gunpowder.
19,216,00:18:06,s-so what are we gonna do?!
19,217,00:18:09,that should be obvious.
19,218,00:18:12,we attack them first.
19,219,00:18:15,with one of our fun scientific inventions.
19,220,00:18:20,i agree.
19,221,00:18:21,waiting will put us at a disadvantage.
19,222,00:18:23,so the only option is to strike first!
19,223,00:18:26,"we've gotta put that weapon of science together first, though."
19,224,00:18:30,what is this weapon you're talking about?
19,225,00:18:34,go ahead and cry tears of joy!
19,226,00:18:36,it's time to break out the real modern tech!
19,227,00:18:41,the scientific advancements we've recreated from the stone age
19,228,00:18:44,will finally reach all the way into modernity!
19,229,00:18:48,this is the stuff that won wars in modern times.
19,230,00:18:52,the strongest weapon in two million years of human history...
19,231,00:18:55,"you... don't mean nukes, do you?"
19,232,00:18:57,nope.
19,233,00:18:59,the strongest weapon in two million years of human history:
19,234,00:19:02,communications technology.
19,235,00:19:05,"we're gonna make cellular phones, right here in the stone world!"
19,236,00:19:11,cell...
19,237,00:19:12,...ular...
19,238,00:19:13,...phones?
19,239,00:19:16,is he crazy? because he just said something really crazy.
19,240,00:19:22,a cellular phone?
19,241,00:19:24,what's that? some kind of fish?
19,242,00:19:29,from a distance?
19,243,00:19:31,so you can talk to someone...
19,244,00:19:34,...from really far away?
19,245,00:19:36,that is definitely sorcery!
19,246,00:19:38,is such a thing really possible?!
19,247,00:19:41,"oh, man! i wanna know how that works!"
19,248,00:19:45,and that'll be our weapon?
19,249,00:19:47,you bet it will. communications can completely turn the tide in a battle.
19,250,00:19:52,suppose we have a double agent who leaks intel to us in real time...
19,251,00:19:57,this is asagiri gen.
19,252,00:19:59,"senku-chan, the bad guys arewide open on the west side."
19,253,00:20:02,barely even any guards. over.
19,254,00:20:06,this is asagiri gen.
19,255,00:20:08,"senku-chan, the bad guys arewide open on the west side."
19,256,00:20:12,barely even any guards. over.
19,257,00:20:15,now that's some exhilarating intel!
19,258,00:20:17,we're gonna go nuts on their western flank!
19,259,00:20:20,"if we coordinate our efforts the right way,"
19,260,00:20:22,we might be able to dismantle the tsukasa empire without bloodshed.
19,261,00:20:26,but who would be our double agent?
19,262,00:20:34,they're already out there.
19,263,00:20:42,two of them: taiju and yuzuriha!
19,264,00:20:47,smartphones!
19,265,00:20:48,"sure, smartphones!"
19,266,00:20:50,"smartphones would be nice to have, huh?"
19,267,00:20:52,smartphones?!
19,268,00:20:54,you sure love your smartphone.
19,269,00:20:57,"that blockhead taiju wanted a smartphone so badly,"
19,270,00:21:02,and now it's finally going to happen.
19,271,00:21:12,"granted, this time it'll just be a regular phone, not the smart kind."
19,272,00:21:18,we can do this!
19,273,00:21:20,"we were able to make sulfa drugs, and they took a ton of work, too!"
19,274,00:21:25,"uh, listen..."
19,275,00:21:26,"you guys clearly aren't aware of this,"
19,276,00:21:28,but this road map is full of implausible things.
19,277,00:21:34,nothing implausible about it.
19,278,00:21:37,"no matter how far off the goal may seem,"
19,279,00:21:40,"if you stick to the rules, you'll get there ten billion percent of the time."
19,280,00:21:44,{\an8}copper
19,281,00:21:44,{\an8}coal
19,282,00:21:44,{\an8}charcoal
19,283,00:21:44,{\an8}beehive
19,284,00:21:44,{\an8}sulfuricacid
19,285,00:21:44,{\an8}lead
19,286,00:21:44,{\an8}tin
19,287,00:21:44,{\an8}solder
19,288,00:21:44,{\an8}gold
19,289,00:21:44,{\an8}wire
19,290,00:21:44,{\an8}coil
19,291,00:21:44,{\an8}mercury
19,292,00:21:44,{\an8}vacuumpump
19,293,00:21:44,{\an8}phosphorus
19,294,00:21:44,{\an8}rochellesalt
19,295,00:21:44,{\an8}plastic
19,296,00:21:44,{\an8}battery
19,297,00:21:44,{\an8}circuit board
19,298,00:21:44,{\an8}vacuum tube
19,299,00:21:44,{\an8}light bulb
19,300,00:21:44,{\an8}wine
19,301,00:21:44,{\an8}microphone
19,302,00:21:44,{\an8}headphones
19,303,00:21:44,{\an8}cell phone
19,304,00:21:45,that's how science works.
19,305,00:21:57,all of gen-kun's reports were lies.
19,306,00:22:02,the village already has considerable scientific power.
19,307,00:22:08,senku-kun is alive.
19,308,00:23:55,{\an8}the age of energy
19,309,00:23:58,{\an8}next episode
19,310,00:23:58,{\an8}the age of energy
19,311,00:24:01,"this is a work of fiction, but the plants,animals, and production methods described are based on reality.foraging and making things on your own accord is extremely dangerousand, in some cases, illegal. please do not imitate without expertise."
20,1,00:00:07,"we're gonna make cellular phones, right here in the stone world!"
20,2,00:00:12,"granted, this time it'll just be a regular phone, not the smart kind."
20,3,00:00:19,we can do this!
20,4,00:00:20,"we were able to make sulfa drugs, and they took a ton of work, too!"
20,5,00:00:25,"uh, listen..."
20,6,00:00:26,"you guys clearly aren't aware of this,"
20,7,00:00:28,but this road map is full of implausible things.
20,8,00:00:34,nothing implausible about it.
20,9,00:00:37,"no matter how far off the goal may seem,"
20,10,00:00:40,"if you stick to the rules, you'll get there ten billion percent of the time."
20,11,00:00:43,{\an8}copper
20,12,00:00:43,{\an8}coal
20,13,00:00:43,{\an8}charcoal
20,14,00:00:43,{\an8}beehive
20,15,00:00:43,{\an8}sulfuricacid
20,16,00:00:43,{\an8}lead
20,17,00:00:43,{\an8}tin
20,18,00:00:43,{\an8}solder
20,19,00:00:43,{\an8}gold
20,20,00:00:43,{\an8}wire
20,21,00:00:43,{\an8}coil
20,22,00:00:43,{\an8}mercury
20,23,00:00:43,{\an8}vacuumpump
20,24,00:00:43,{\an8}phosphorus
20,25,00:00:43,{\an8}rochellesalt
20,26,00:00:43,{\an8}plastic
20,27,00:00:43,{\an8}battery
20,28,00:00:43,{\an8}circuit board
20,29,00:00:43,{\an8}vacuum tube
20,30,00:00:43,{\an8}light bulb
20,31,00:00:43,{\an8}wine
20,32,00:00:43,{\an8}microphone
20,33,00:00:43,{\an8}headphones
20,34,00:00:43,{\an8}cell phone
20,35,00:00:45,that's how science works.
20,36,00:00:49,we have a few months to finish it.
20,37,00:00:52,what do you mean?
20,38,00:00:53,that's how long we have before tsukasa's full-on assault.
20,39,00:00:57,"what's your take, mentalist?"
20,40,00:00:59,let's see...
20,41,00:01:00,thinking like tsukasa-chan...
20,42,00:01:09,we control the revival fluid.
20,43,00:01:11,"the more time that passes, the greater our advantage in manpower. yes."
20,44,00:01:15,but it's senku we're up against.
20,45,00:01:17,"if we give him too much time, he'll start mass-producing gunpowder."
20,46,00:01:23,your voice imitations are way too accurate.
20,47,00:01:28,we'll take every precaution to ensure that we defeat senku.
20,48,00:01:33,we're going to need to divert a lot of manpower in preparation for the winter.
20,49,00:01:40,"also, hyoga, according to your information,"
20,50,00:01:43,the kingdom of science is a fortress on water.
20,51,00:01:46,yes.
20,52,00:01:48,it's protected by a lake that all but freezes over in the winter.
20,53,00:01:51,"if they hold the fort, it will be difficult to attack."
20,54,00:01:54,our morale and food wouldn't outlast theirs in an encirclement.
20,55,00:01:59,first of all...
20,56,00:02:00,aren't taiju and yuzuriha in danger if tsukasa finds out you're still alive?
20,57,00:02:06,won't they be killed?
20,58,00:02:08,that won't be an issue.
20,59,00:02:11,those two are potential hostages to them.
20,60,00:02:13,they won't waste that.
20,61,00:02:18,is it safe to let taiju-kun and yuzuriha-kun roam free?
20,62,00:02:23,i'll have someone watch them.
20,63,00:02:25,but let's continue interacting with them as we have
20,64,00:02:27,so they won't suspect anything.
20,65,00:02:29,"even if taiju and yuzuriha are spies,"
20,66,00:02:33,there's no way for them to convey information in this world.
20,67,00:02:39,the greater concern is a preemptive attack from senku.
20,68,00:02:45,i have homura-kun keeping an eye on them.
20,69,00:02:47,"although we don't have any means of communication, either,"
20,70,00:02:50,so there's a delay in getting information.
20,71,00:02:55,how ironic.
20,72,00:02:58,the importance of communication and information transfer
20,73,00:03:02,is especially important in such a primitive battle.
20,74,00:03:07,the rules of the game are simple.
20,75,00:03:10,we're going to make cell phones in order to take tsukasa down with a preemptive strike.
20,76,00:03:17,so the battle will happen right after the winter snow melts.
20,77,00:03:21,our deadline is spring.
20,78,00:04:55,{\an8}the age of energy
20,79,00:05:06,it sure makes a difference having so many people to help.
20,80,00:05:10,it's all because senku won the seat of the village chief.
20,81,00:05:14,good news indeed.
20,82,00:05:16,{\an8}copper
20,83,00:05:16,{\an8}coal
20,84,00:05:16,{\an8}charcoal
20,85,00:05:16,{\an8}beehive
20,86,00:05:16,{\an8}sulfuricacid
20,87,00:05:16,{\an8}lead
20,88,00:05:16,{\an8}tin
20,89,00:05:16,{\an8}solder
20,90,00:05:16,{\an8}gold
20,91,00:05:16,{\an8}wire
20,92,00:05:16,{\an8}coil
20,93,00:05:16,{\an8}mercury
20,94,00:05:16,{\an8}vacuumpump
20,95,00:05:16,{\an8}phosphorus
20,96,00:05:16,{\an8}rochellesalt
20,97,00:05:16,{\an8}plastic
20,98,00:05:16,{\an8}battery
20,99,00:05:16,{\an8}circuit board
20,100,00:05:16,{\an8}vacuum tube
20,101,00:05:16,{\an8}light bulb
20,102,00:05:16,{\an8}wine
20,103,00:05:16,{\an8}microphone
20,104,00:05:16,{\an8}headphones
20,105,00:05:16,{\an8}cell phone
20,106,00:05:17,we're taking on the huge task of making
20,107,00:05:20,cell phones in the stone world.
20,108,00:05:23,there's a mountain of hurdles we need to clear.
20,109,00:05:26,"oh, yeah!"
20,110,00:05:28,that cell phone thing!
20,111,00:05:29,tell me how it lets you talk to people really far away!
20,112,00:05:32,"c'mon, tell me! hurry up!"
20,113,00:05:34,how does it work?!
20,114,00:05:36,hurry up and tell me!
20,115,00:05:38,give me some space!
20,116,00:05:40,you're getting way too excited.
20,117,00:05:43,listen up.
20,118,00:05:44,your voice is a vibration of air.
20,119,00:05:47,"point that vibration at a diaphragm,"
20,120,00:05:50,and it produces a super tiny electrical current in rhythm with the vibration.
20,121,00:05:55,"oh, damn!"
20,122,00:05:56,"{\an8}oh, damn!"
20,123,00:06:00,"the current is way too small, of course, so you blow it up."
20,124,00:06:04,"for our purposes, we're using a vacuum tube."
20,125,00:06:07,"then, we send it around and around in a circle,"
20,126,00:06:11,which sends it flowing in a wave of power.
20,127,00:06:14,"{\an8}oh, damn!"
20,128,00:06:15,that's called a radio wave.
20,129,00:06:18,the listening side just does the exact opposite.
20,130,00:06:18,"{\an8}oh, damn!"
20,131,00:06:23,"{\an8}oh, damn!"
20,132,00:06:25,o-oh! i got about half of that!
20,133,00:06:29,i got none of it.
20,134,00:06:31,"this conversation's so high-iq, it's making my head hurt."
20,135,00:06:35,what exactly are we going to make first?
20,136,00:06:39,the first thing we're making inour giant science project is...
20,137,00:06:46,a cotton candy machine.
20,138,00:06:48,cot...
20,139,00:06:49,...ton...
20,140,00:06:50,...can...
20,141,00:06:51,...dy?
20,142,00:06:55,"the conversation's iq just dropped by, like, a hundred."
20,143,00:07:00,are you okay?
20,144,00:07:06,making... something.
20,145,00:07:09,new weapon?
20,146,00:07:33,what's this?
20,147,00:07:36,you put sugar crystals in here and spin it around.
20,148,00:07:39,"the centrifugal force pushes the molten sugar out through the small holes,"
20,149,00:07:44,resulting in thin strands.
20,150,00:07:47,that makes cotton candy.
20,151,00:07:49,but what do you think would happen if you used gold instead of sugar?
20,152,00:07:57,we'll get gold threads!
20,153,00:07:59,correct. ten billion points.
20,154,00:08:01,"oh, like the wires in electronics."
20,155,00:08:05,the conversation's iq is finally going back up.
20,156,00:08:09,all right!
20,157,00:08:10,let's go get the gold!
20,158,00:08:12,"no, gold's precious."
20,159,00:08:14,we can't afford to mess up.
20,160,00:08:16,let's try cotton candy first.
20,161,00:08:19,we have to test it out.
20,162,00:08:24,"ah, you're right."
